,condition,ineq_condition,mobil_condition,ineq_quiz_ans,mobil_quiz_ans,exp_display_order,income_result_of_circumstances,equal_outcomes,govt_should_take_active_steps,ineq_is_a_serious_problem,how_to_fix_ineq_1st_choice,how_to_fix_ineq_2nd_choice,how_to_fix_ineq_3rd_choice,how_to_fix_ineq_4th_choice,how_to_fix_ineq_5th_choice,how_to_fix_ineq_text,high_earners_rarely_deserving,increase_taxes_on_millionares,increase_estate_tax,increase_min_wage,increase_aid_to_poor,increase_food_stamps,support_entrepreneurs,support_housing,outcome_display_order,gap_btw_rich_and_poor_increasing,children_have_worse_chances,mc_display_order,is_us_resident,state,gender,age,marital_status,has_children,race,education,employment_status,income,intergen_mobility_down,intragen_mobility_down,income_volatility,liberal_vs_conservative,democrat_vs_republican
40,incr_ineq_decr_mobil,1.0,1.0,3,3,"['mobil', 'ineq']",1,1,5,3,4,2,1,5,3,"I'm not sure if they should be involved. I think this is an issue that most be worked out by the people Not the government.
 If they get involved we as Americans may not like the outcome.",3,3,2,3,5,5,1,1,"['increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,3,"['mobil_mc', 'ineq_mc']",1,Georgia,3,56,0,0,1,4,6,6,5,5,1,5,2
41,incr_ineq_incr_mobil,1.0,0.0,2,1,"['ineq', 'mobil']",0,0,5,4,1,2,3,4,5,Ok,1,3,3,3,5,5,1,1,"['increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,2,"['mobil_mc', 'ineq_mc']",1,Illinois,3,28,0,1,2,7,1,10,1,1,1,1,3
42,incr_ineq_incr_mobil,1.0,0.0,3,2,"['mobil', 'ineq']",1,0,3,3,1,4,2,3,5,Tax the rich harder.,3,3,1,3,4,3,1,1,"['support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,2,"['mobil_mc', 'ineq_mc']",1,Tennessee,3,35,0,1,1,3,1,4,5,5,1,3,3
43,incr_ineq_incr_mobil,1.0,0.0,2,2,"['mobil', 'ineq']",0,0,3,2,2,1,4,5,3,Nothing ,2,3,2,3,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",2,2,"['mobil_mc', 'ineq_mc']",1,New Hampshire,3,31,1,1,1,6,6,11,1,1,1,3,2
44,incr_ineq_incr_mobil,1.0,0.0,3,2,"['ineq', 'mobil']",0,0,4,3,2,1,4,5,3,I don't think the government can do much to fix inequality,2,3,1,3,3,3,1,1,"['equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_food_stamps', 'support_entrepreneurs', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",3,1,"['ineq_mc', 'mobil_mc']",1,Ohio,3,52,1,0,1,6,3,5,4,3,1,2,1
45,incr_ineq_incr_mobil,1.0,0.0,1,3,"['mobil', 'ineq']",1,1,3,5,3,2,5,4,1,be honest which they cant do,3,3,3,3,3,3,0,1,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps']",3,2,"['ineq_mc', 'mobil_mc']",1,California,3,50,0,0,1,6,4,6,5,5,1,3,3
46,decr_ineq_incr_mobil,0.0,0.0,1,3,"['ineq', 'mobil']",0,0,3,2,1,2,3,4,5,No,2,3,1,3,4,4,1,1,"['increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_aid_to_poor']",2,2,"['ineq_mc', 'mobil_mc']",1,Georgia,3,38,1,1,1,2,1,6,3,3,1,2,3
47,decr_ineq_incr_mobil,0.0,0.0,1,3,"['ineq', 'mobil']",1,0,4,4,1,3,4,5,2,ensure access to quality higher education for all children,2,3,2,3,5,4,1,1,"['equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'increase_aid_to_poor', 'support_entrepreneurs', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",2,3,"['ineq_mc', 'mobil_mc']",1,Minnesota,3,45,0,1,1,7,1,9,2,2,1,4,2
48,decr_ineq_incr_mobil,0.0,0.0,2,2,"['ineq', 'mobil']",1,1,3,3,1,4,2,5,3,All people make the sane money ,2,3,1,2,3,5,1,1,"['increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['ineq_mc', 'mobil_mc']",1,Ohio,3,28,1,1,1,4,2,7,3,3,2,3,2
49,decr_ineq_decr_mobil,0.0,1.0,2,1,"['mobil', 'ineq']",0,0,5,3,2,3,4,5,1,I’m not sure ,2,3,2,1,4,2,1,1,"['support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",2,1,"['mobil_mc', 'ineq_mc']",1,Texas,3,42,0,1,2,5,1,6,1,1,2,4,2
50,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",1,0,5,5,3,1,4,5,2,Ynag gang 2020 will fix it,2,3,3,3,5,5,1,1,"['increase_aid_to_poor', 'support_housing', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes']",3,3,"['mobil_mc', 'ineq_mc']",1,Colorado,2,25,0,1,1,5,1,4,2,5,1,5,2
51,incr_ineq_decr_mobil,1.0,1.0,2,3,"['ineq', 'mobil']",0,0,3,3,2,3,1,4,5,Idk,1,2,2,1,4,3,1,0,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs']",2,1,"['mobil_mc', 'ineq_mc']",1,Texas,3,31,0,0,1,4,1,5,3,3,1,3,3
52,incr_ineq_incr_mobil,1.0,0.0,1,3,"['mobil', 'ineq']",0,0,2,2,1,4,5,3,2,Stop talking about it ,2,3,1,2,2,2,1,1,"['increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps']",2,1,"['ineq_mc', 'mobil_mc']",1,Oklahoma,3,57,1,0,1,4,1,6,3,2,1,1,1
53,decr_ineq_decr_mobil,0.0,1.0,2,2,"['mobil', 'ineq']",0,0,4,2,2,1,3,4,5,Communicate  ,1,3,3,3,2,2,1,1,"['increase_aid_to_poor', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_min_wage', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances']",2,2,"['mobil_mc', 'ineq_mc']",1,Michigan,3,34,0,1,2,5,1,7,3,3,1,3,2
54,decr_ineq_decr_mobil,0.0,1.0,3,1,"['mobil', 'ineq']",1,0,3,3,1,3,2,4,5,Equal pay based on experience.,2,3,2,3,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_min_wage', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving']",3,3,"['mobil_mc', 'ineq_mc']",1,Florida,3,34,0,1,1,4,3,6,2,2,2,2,1
55,incr_ineq_decr_mobil,1.0,1.0,3,2,"['mobil', 'ineq']",0,0,3,3,2,1,3,5,4,its so messed up I wouldn't even know where to begin,2,2,2,2,3,4,1,0,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_aid_to_poor', 'increase_min_wage', 'increase_food_stamps', 'support_housing', 'support_entrepreneurs']",2,3,"['mobil_mc', 'ineq_mc']",1,Massachusetts,3,39,0,0,1,4,1,4,3,3,2,3,4
56,incr_ineq_decr_mobil,1.0,1.0,2,2,"['ineq', 'mobil']",1,0,3,2,3,2,4,1,5,Retribution,2,2,2,3,3,4,1,0,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'support_housing', 'increase_aid_to_poor', 'increase_food_stamps', 'increase_min_wage', 'support_entrepreneurs']",2,2,"['mobil_mc', 'ineq_mc']",1,Virginia,3,39,0,0,1,6,1,7,4,4,3,3,3
57,incr_ineq_decr_mobil,1.0,1.0,1,3,"['mobil', 'ineq']",0,0,5,5,2,1,3,4,5,I’m not sure,1,3,1,3,5,5,1,1,"['support_housing', 'increase_min_wage', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,2,"['mobil_mc', 'ineq_mc']",1,New York,3,39,0,0,2,3,1,1,2,2,1,1,2
58,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",1,0,4,2,3,1,2,4,5,Redistribution of taxes ,2,2,2,2,3,4,0,0,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'support_housing', 'support_entrepreneurs', 'increase_min_wage', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",3,2,"['ineq_mc', 'mobil_mc']",1,Texas,3,38,0,1,2,7,4,5,3,3,2,3,2
59,incr_ineq_incr_mobil,1.0,0.0,3,2,"['mobil', 'ineq']",1,0,2,3,2,1,3,5,4,Lower the wage gap between males and female in the exact same job.,2,3,1,3,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'increase_food_stamps', 'support_housing', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares']",3,1,"['ineq_mc', 'mobil_mc']",1,Virginia,3,24,0,0,1,5,2,4,1,2,1,3,4
60,incr_ineq_incr_mobil,1.0,0.0,2,1,"['mobil', 'ineq']",0,0,5,3,2,1,3,4,5,i;m not sure what or where to begin,2,3,2,3,4,4,1,1,"['equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['mobil_mc', 'ineq_mc']",1,California,3,57,0,0,3,3,2,4,4,4,2,3,2
61,decr_ineq_incr_mobil,0.0,0.0,3,3,"['ineq', 'mobil']",1,0,3,3,4,1,2,5,3,They need to make everything equal so voilence ends!,2,2,1,3,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",1,3,"['mobil_mc', 'ineq_mc']",1,New York,3,28,0,1,1,3,3,6,3,3,3,1,3
62,incr_ineq_incr_mobil,1.0,0.0,3,3,"['mobil', 'ineq']",1,1,5,5,4,2,3,5,1,Raise taxes on higher incomes. Increase programs to support people in poverty so they even have a chance to do better for themselves. ,3,3,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_min_wage', 'increase_aid_to_poor', 'increase_food_stamps', 'support_housing', 'support_entrepreneurs', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",3,2,"['mobil_mc', 'ineq_mc']",1,Illinois,3,24,0,0,1,4,2,2,3,3,2,5,2
63,decr_ineq_incr_mobil,0.0,0.0,2,3,"['ineq', 'mobil']",0,1,2,2,2,1,4,5,3,Not sure what they can do,3,2,2,1,1,4,0,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing']",1,1,"['ineq_mc', 'mobil_mc']",1,Vermont,3,24,1,0,1,5,1,6,3,4,1,3,2
64,incr_ineq_incr_mobil,1.0,0.0,3,3,"['ineq', 'mobil']",1,1,5,5,1,2,4,3,5,Tax the wealthy ,3,3,3,3,5,4,0,1,"['increase_food_stamps', 'support_housing', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving']",3,3,"['mobil_mc', 'ineq_mc']",1,Indiana,3,32,0,1,1,4,1,7,4,2,3,4,2
65,decr_ineq_decr_mobil,0.0,1.0,3,3,"['ineq', 'mobil']",1,1,5,3,3,1,2,5,4,Unsure,3,3,2,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'support_housing', 'increase_food_stamps']",1,3,"['mobil_mc', 'ineq_mc']",1,Ohio,3,23,0,1,1,3,5,5,3,2,1,3,1
66,incr_ineq_decr_mobil,1.0,1.0,3,3,"['mobil', 'ineq']",1,1,5,5,5,2,1,3,4,They could work to make it a more level playing ground,3,3,2,3,5,4,1,1,"['increase_min_wage', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",3,3,"['mobil_mc', 'ineq_mc']",1,Florida,3,45,0,1,1,3,6,2,4,5,1,3,3
67,incr_ineq_decr_mobil,1.0,1.0,1,3,"['mobil', 'ineq']",0,0,5,3,4,2,1,3,5,In crease food stamps and wages,2,3,3,3,5,1,1,1,"['increase_min_wage', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'support_entrepreneurs', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,2,"['ineq_mc', 'mobil_mc']",1,Michigan,3,49,1,1,1,3,2,1,3,2,3,3,1
68,decr_ineq_incr_mobil,0.0,0.0,3,1,"['mobil', 'ineq']",0,1,5,3,2,3,4,1,5,More laws,2,3,2,1,1,4,0,0,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps', 'increase_min_wage', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",1,2,"['mobil_mc', 'ineq_mc']",1,Kentucky,3,66,0,1,1,3,2,6,2,2,2,2,2
69,decr_ineq_decr_mobil,0.0,1.0,2,3,"['ineq', 'mobil']",0,0,3,4,3,2,1,4,5,At this point I'm not sure wht can be done,3,3,2,3,4,4,1,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor']",3,3,"['mobil_mc', 'ineq_mc']",1,New York,3,40,1,0,1,4,6,3,5,5,2,3,3
70,decr_ineq_decr_mobil,0.0,1.0,1,1,"['mobil', 'ineq']",0,0,1,1,3,2,4,1,5,"I don't think there is a problem at all. If you are honest, goal driven, willing to work and grow, you will succeed like it did Ben Carson many years ago.",1,2,1,2,3,1,0,0,"['support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving']",3,1,"['mobil_mc', 'ineq_mc']",1,Illinois,3,49,1,0,1,7,3,9,1,1,1,3,1
71,decr_ineq_incr_mobil,0.0,0.0,3,2,"['mobil', 'ineq']",1,1,3,2,1,3,4,5,2,"I guess we could all just be nicer to each other , I read an article recently about all these things that are illegal when you're homeless and it's basically illegal to be homeless, and I just feel like if we all cared more about each other and less about ourselves we wouldn't have this problem ",2,3,2,3,4,4,0,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving']",1,2,"['ineq_mc', 'mobil_mc']",1,Texas,3,20,0,0,1,3,2,8,3,3,2,4,2
72,decr_ineq_incr_mobil,0.0,0.0,1,2,"['ineq', 'mobil']",0,0,3,3,2,1,3,4,5,Make equal opportunity for everyone,2,2,2,3,2,2,1,1,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",2,2,"['ineq_mc', 'mobil_mc']",1,California,3,37,0,1,2,4,1,7,3,4,2,3,2
73,incr_ineq_incr_mobil,1.0,0.0,1,3,"['ineq', 'mobil']",1,0,5,5,3,2,1,4,5,Not sure,3,3,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_housing', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes']",3,3,"['ineq_mc', 'mobil_mc']",1,Oregon,3,46,0,1,1,4,6,7,4,5,2,5,2
74,incr_ineq_decr_mobil,1.0,1.0,3,2,"['mobil', 'ineq']",0,0,5,4,2,1,3,4,5,The wages between male and female should be the same and no matter what race.,1,3,1,3,2,2,0,1,"['increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps', 'support_housing']",3,3,"['mobil_mc', 'ineq_mc']",1,Nevada,2,25,0,0,1,4,1,9,1,1,3,3,1
75,incr_ineq_decr_mobil,1.0,1.0,3,2,"['mobil', 'ineq']",1,0,5,4,1,4,3,2,5,Make equality normal,2,3,1,3,4,4,1,1,"['increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing', 'increase_min_wage', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,3,"['ineq_mc', 'mobil_mc']",1,New Jersey,3,32,1,1,2,3,1,8,2,1,1,2,2
76,decr_ineq_incr_mobil,0.0,0.0,3,3,"['mobil', 'ineq']",0,1,4,3,1,3,2,4,5,Money crisis,2,1,2,2,5,4,0,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,2,"['mobil_mc', 'ineq_mc']",1,California,2,26,0,0,3,4,1,3,2,2,1,2,2
